x,y,z,vx,vy,vz,t
3665.680122244953,-5701.397256020963,0.0,6.450370695693783,4.147228219814814,0.0,4670.27027027027
4205.126241482491,-5316.018690900929,0.0,6.014366233394186,4.75753957636599,0.0,4756.756756756757
4704.343679411899,-4879.7840088029825,0.0,5.520824872375191,5.322337527622586,0.0,4843.243243243243
5158.5566389859505,-4396.866477753129,0.0,4.974468074079016,5.8362189305386085,0.0,4929.72972972973
5563.4198491657735,-3871.885974199794,0.0,4.380522653084571,6.2942676568573885,0.0,5016.216216216216
5915.0601590960605,-3309.8647589173324,0.0,3.744670584992729,6.692101782008802,0.0,5102.7027027027025
6210.113569305184,-2716.1794599990744,0.0,3.07299484917156,7.025915365880914,0.0,5189.189189189189
6445.757430363819,-2096.509610042775,0.0,2.371921043333623,7.292514973795928,0.0,5275.675675675676
6619.7374353873865,-1456.7833326065293,0.0,1.6481560697062663,7.489350149033576,0.0,5362.162162162162
6730.38919052264,-803.1206213194952,0.0,0.9086238825543862,7.614537854215026,0.0,5448.648648648648
6776.65413715622,-141.774792032535,0.0,0.16039927044217045,7.66688047203635,0.0,5535.135135135135
6758.089677911176,520.9273375543698,0.0,-0.5893598158171104,7.645877262093157,0.0,5621.621621621622
6674.8734108508415,1178.6459744042295,0.0,-1.333480747332527,7.551729152770467,0.0,5708.108108108108
6527.801431098989,1825.088999664197,0.0,-2.0648448267304267,7.385336820046288,0.0,5794.594594594594
6318.280714855947,2454.0721635974296,0.0,-2.776455398031757,7.14829207132408,0.0,5881.081081081081
6048.315658270514,3059.5782497267937,0.0,-3.4615047930454375,6.842862609462737,0.0,5967.5675675675675
5720.488903303229,3635.8146359193665,0.0,-4.1134394264766225,6.471970350215073,0.0,6054.054054054054
5337.93663354153,4177.2687064126,0.0,-4.726022497898201,6.039163477282363,0.0,6140.54054054054
4904.318561383361,4678.760603543274,0.0,-5.293393714506862,5.5485824445476295,0.0,6227.027027027027
4423.782935057517,5135.492758055294,0.0,-5.810125235017587,5.004920473644671,0.0,6313.513513513513
3900.9268302638047,5543.095811586009,0.0,-6.271273743575404,4.4133785055692965,0.0,6400.0
3340.7521994159183,5897.670391139106,0.0,-6.672427592791005,3.7796156220573893,0.0,6486.486486486487
2748.6179908830877,6195.824435070882,0.0,-7.009749139366223,3.1096947183755543,0.0,6572.9729729729725
2130.188909875261,6434.705625847403,0.0,-7.280011349807829,2.4100246891563524,0.0,6659.459459459459
1491.3812050720915,6612.0286885865025,0.0,-7.480628749874734,1.6872989579505342,0.0,6745.945945945946
838.3060814931239,6726.097247947912,0.0,-7.609682114210994,0.9484315425787815,0.0,6832.4324324324325
177.21123586793712,6775.8200576746,0.0,-7.665936842689358,0.20049088512132063,0.0,6918.918918918918
-485.57891555337903,6760.72144054539,0.0,-7.648854770521086,-0.5493677873794547,0.0,7005.405405405405
-1143.7237372077789,6680.945838506998,0.0,-7.558599314840455,-1.2939708880793295,0.0,7091.891891891892
-1790.927033836497,6537.25643121946,0.0,-7.396033911659859,-2.0261951127778755,0.0,7178.378378378378
-2420.99728334806,6331.027834820576,0.0,-7.162713754559574,-2.73903558265947,0.0,7264.864864864865
-3027.906868656531,6064.232951405909,0.0,-6.860870918720448,-3.4256728508307264,0.0,7351.351351351351
-3605.8497372405905,5739.424097401284,0.0,-6.493393018506511,-4.079538130414834,0.0,7437.8378378378375
-4149.296956813816,5359.708579943399,0.0,-6.063795539504869,-4.694376199122912,0.0,7524.324324324324
-4653.049591988409,4928.718981102025,0.0,-5.576188287488822,-5.264305123363076,0.0,7610.810810810811
-5112.288455513327,4450.578394716126,0.0,-5.035235967064884,-5.783872664774592,0.0,7697.2972972972975
-5522.620199679115,3929.860994143372,0.0,-4.446113675023071,-6.248108309024412,0.0,7783.783783783783
-5880.119354888382,3371.5482612078513,0.0,-3.8144572623520587,-6.652570934745019,0.0,7870.27027027027
-6181.365875646994,2780.9813417565383,0.0,-3.1463095512479087,-6.993391198311214,0.0,7956.756756756757
-6423.4778629765615,2163.8099415586084,0.0,-2.4480624142280396,-7.267308625489511,0.0,8043.243243243243
-6604.13913398645,1525.9382782265022,0.0,-1.7263956849754842,-7.471702762126204,0.0,8129.729729729729
-6721.621377333167,873.4686046618295,0.0,-0.9882132598464106,-7.604618252428793,0.0,8216.216216216217
-6774.800690006902,212.64282388527496,0.0,-0.24057701420357908,-7.6647835517291405,0.0,8302.702702702703
-6763.168327923686,-450.21722209742785,0.0,0.5093607333080852,-7.651623083617261,0.0,8389.189189189188
-6686.835572761134,-1108.7702289718818,0.0,1.2544256418848483,-7.565262748563838,0.0,8475.675675675675
-6546.532667909957,-1756.7160965560654,0.0,1.9874899870244198,-7.406528719536204,0.0,8562.162162162162
-6343.601832331667,-2387.856198745526,0.0,2.7015408490047146,-7.176939538508457,0.0,8648.648648648648
-6079.984420976953,-2996.1526813561745,0.0,3.3897471954315783,-6.8786915932928245,0.0,8735.135135135135
-5758.202349498429,-3575.7862302593303,0.0,4.045525266167174,-6.514638085581816,0.0,8821.621621621622
-5381.3339728438095,-4121.211732955177,0.0,4.662601485969443,-6.08826177422819,0.0,8908.108108108108
-4952.984633426903,-4627.211331427431,0.0,5.235072556078868,-5.6036416173485355,0.0,8994.594594594595
-4477.252167551996,-5088.94434266141,0.0,5.757461883631607,-5.065413772516654,0.0,9081.081081081082
-3958.68771091053,-5501.993557757405,0.0,6.224771989418375,-4.47872724184792,0.0,9167.567567567567
-3402.2521489226197,-5862.407511123958,0.0,6.6325323138387535,-3.8491946066852867,0.0,9254.054054054053
-2813.268670697789,-6166.738271274919,0.0,6.976841983726002,-3.1828383477281306,0.0,9340.54054054054
-2197.3718295528197,-6412.074435989874,0.0,7.254407138145534,-2.4860331999164913,0.0,9427.027027027027
-1560.453656481492,-6596.068975340974,0.0,7.462572420589352,-1.7654452291470684,0.0,9513.513513513513
-908.6072777937723,-6716.961691738565,0.0,7.599346406720612,-1.0279679802855255,0.0,9600.0
-248.06863421576105,-6773.596055243082,0.0,7.66342063567056,-0.280656591402501,0.0,9686.486486486487
414.8431778937953,-6765.430268608199,0.0,7.654182135845453,0.469339721285143,0.0,9772.972972972973
1073.7863594159828,-6692.5424503353015,0.0,7.571719288499419,1.2148460568639767,0.0,9859.45945945946
1722.4570775203897,-6555.629887556693,0.0,7.416820981188669,1.9487304701309134,0.0,9945.945945945945
2354.649771868696,-6356.002365228934,0.0,7.190969060213741,2.663972198981477,0.0,10032.432432432432
2964.316521171159,-6095.569635653789,0.0,6.896324153619479,3.353728828906474,0.0,10118.918918918918
3545.624896900555,-5776.8231507745295,0.0,6.535705015670166,4.011401729898652,0.0,10205.405405405405
4093.0137682262584,-5402.81222301338,0.0,6.112561523995888,4.630699246013448,0.0,10291.891891891892
4601.246495160947,-4977.1148583595905,0.0,5.630941726977829,5.205696798841852,0.0,10378.378378378378
5065.461027315237,-4503.80352564471,0.0,5.095453070700271,5.730893639816354,0.0,10464.864864864865
5481.216420881126,-3987.4061944265554,0.0,4.5112183583008125,6.201265422358256,0.0,10551.351351351352
5844.535316975509,-3432.8630227524955,0.0,3.883826709713651,6.612312305049425,0.0,10637.837837837838
6151.941997885162,-2845.4790902695636,0.0,3.2192801220990788,6.960101970012262,0.0,10724.324324324323
6400.495631133039,-2230.8736558581377,0.0,2.5239360401061126,7.241307259130947,0.0,10810.81081081081
6587.818410197953,-1594.9263875540637,0.0,1.8044465087256258,7.4532380048751525,0.0,10897.297297297297
6712.118295682415,-943.7211286491089,0.0,1.0676946020412468,7.5938667491254055,0.0,10983.783783783783
6772.2061629450745,-283.4876863810541,0.0,0.32072851110567213,7.66184815792905,0.0,11070.27027027027
6767.507176691893,379.4577640834166,0.0,-0.4293058577342889,7.656531881636297,0.0,11156.756756756757
6698.066289872418,1038.7731014696928,0.0,-1.1752332393151206,7.577968778575238,0.0,11243.243243243243
6564.547814216846,1688.1509327352942,0.0,-1.909917658581221,7.426910428769866,0.0,11329.72972972973
6368.229064748429,2321.3789330930035,0.0,-2.6263306994919247,7.20480194315642,0.0,11416.216216216217
6110.988141039607,2932.3992746940885,0.0,-3.317618730474098,6.91376814427273,0.0,11502.702702702702
5795.285958891005,3515.3665828684707,0.0,-3.9771684990013165,6.556593226696811,0.0,11589.189189189188
5424.142706996396,4064.7038565282096,0.0,-4.59867037319028,6.136694127426294,0.0,11675.675675675675
5001.108960853074,4575.155811254473,0.0,-5.176178683497403,5.658087864376555,0.0,11762.162162162162
4530.231701279013,5041.8391739015005,0.0,-5.704168681772391,5.1253530317463305,0.0,11848.648648648648
4016.015620025816,5460.28937419243,0.0,-6.177589276537144,4.543586118233358,0.0,11935.135135135135
3463.379999388109,5826.503280535764,0.0,-6.5919114807894275,3.9183526027621394,0.0,12021.621621621622
2877.6116796126757,6136.977473462661,0.0,-6.94317162353416,3.2556338744241695,0.0,12108.108108108108
2264.3144537563508,6388.74178021755,0.0,-7.228009366361556,2.5617698422562105,0.0,12194.594594594595
1629.355483141866,6579.387675466287,0.0,-7.443699772643216,1.843398445849967,0.0,12281.08108108108
978.8091530835679,6707.091330339452,0.0,-7.588179428245168,1.1073920304964413,0.0,12367.567567567567
318.898965996595,6770.631057811342,0.0,-7.660066156805113,0.3607916563893274,0.0,12454.054054054053
-344.0619936949807,6769.398999866726,0.0,-7.6586722473156525,-0.38926026014573506,0.0,12540.54054054054
-1003.7314571419641,6703.406942809534,0.0,-7.584011034544004,-1.1355882895192708,0.0,12627.027027027027
-1653.798642881933,6573.286204915511,0.0,-7.4367967712309015,-1.8710526216417016,0.0,12713.513513513513
-2288.0446304492584,6380.28159691718,0.0,-7.2184377959889545,-2.588617374771572,0.0,12800.0
-2900.4018555944463,6126.239512585556,0.0,-6.931023054832268,-3.2814179160035484,0.0,12886.486486486487
-3485.012155023031,5813.590265156678,0.0,-6.57730212061944,-3.9428265153854007,0.0,12972.972972972973
-4036.2828028975987,5445.324841494579,0.0,-6.160658909968034,-4.56651573098572,0.0,13059.459459459458
-4548.940030311949,5024.966277995843,0.0,-5.685079243184697,-5.146519028904276,0.0,13145.945945945945
-5018.07945470125,4556.5359740706335,0.0,-5.155112831774652,-5.677287716959913,0.0,13232.432432432432
-5439.213021811627,4044.515199679903,0.0,-4.575829595109265,-6.153744196467058,0.0,13318.918918918918
-5808.311918563308,3493.8022494084667,0.0,-3.9527713436062015,-6.571330370244549,0.0,13405.405405405405
-6121.845134795195,2909.6655565306437,0.0,-3.291898564229953,-6.926051397600638,0.0,13491.891891891892
-6376.813227495309,2297.6933161481925,0.0,-2.5995335897422303,-7.214513790315923,0.0,13578.378378378378
-6570.777024594327,1663.740008610056,0.0,-1.8822999658085395,-7.433957959750732,0.0,13664.864864864865
-6701.880956311203,1013.8703976712025,0.0,-1.1470591624395685,-7.582284574593859,0.0,13751.351351351352
-6768.870805988139,354.30151460471774,0.0,-0.4008449300150946,-7.658074654649369,0.0,13837.837837837837
-6771.105710000714,-308.6568223896204,0.0,0.34920401716334637,-7.660603148941284,0.0,13924.324324324323
-6708.564287794626,-968.6623692193615,0.0,1.0959122779876533,-7.589845868386492,0.0,14010.81081081081
-6581.844846853709,-1619.4011298150285,0.0,1.8321364059602578,-7.446479718204039,0.0,14097.297297297297
-6392.159658726347,-2254.647760037524,0.0,2.550833256495404,-7.231876221087481,0.0,14183.783783783783
-6141.323362238541,-2868.3251212456753,0.0,3.24512735138366,-6.948088401268782,0.0,14270.27027027027
-5831.735603650542,-3454.5624186139935,0.0,3.9083766708379013,-6.597831139663661,0.0,14356.756756756757
-5466.358076682646,-4007.7513700952663,0.0,4.534236205971533,-6.1844551863876145,0.0,14443.243243243243
-5048.686199057763,-4522.599843239321,0.0,5.1167185855160335,-5.711915164052336,0.0,14529.72972972973
-4582.715656725618,-4994.182505324605,0.0,5.650251487982662,-5.1847316251962186,0.0,14616.216216216217
-4072.904200967841,-5417.987916750505,0.0,6.129730784981467,-4.607947961104405,0.0,14702.702702702702
-3524.128976881514,-5789.961714741253,0.0,6.550569538143638,-3.987081967499935,0.0,14789.189189189188
-2941.6398937123704,-6106.545377665302,0.0,6.908741728228354,-3.3280732600256613,0.0,14875.675675675675
-2331.00937419124,-6364.710285634883,0.0,7.200820895405221,-2.6372262531356894,0.0,14962.162162162162
-1698.0790669165144,-6561.986682118454,0.0,7.424012828104597,-1.9211500183574133,0.0,15048.648648648648
-1048.9039511617718,-6696.487306582404,0.0,7.576182346389446,-1.186694952078939,0.0,15135.135135135135
-389.694411058682,-6766.9254484645635,0.0,7.655873709492562,-0.4408872696669194,0.0,15221.621621621622
273.243172015384,-6772.627255573958,0.0,7.662324542667133,0.3091381964268866,0.0,15308.108108108108
933.5667528546082,-6713.538180855669,0.0,7.595473133288796,1.056206269640662,0.0,15394.594594594595
1584.959292397136,-6590.223504632448,0.0,7.455959020899624,1.793170060300451,0.0,15481.08108108108
2221.18919141371,-6403.862926788691,0.0,7.2451168795459475,2.512979342729269,0.0,15567.567567567567
2836.1699052401664,-6156.239280962281,0.0,6.9649637482787385,3.2087480046328207,0.0,15654.054054054053
3424.018174093806,-5849.721477353608,0.0,6.618179725709388,3.87381993385696,0.0,15740.54054054054
3979.1102967143556,-5487.2418451997255,0.0,6.208082366199319,4.501832638007262,0.0,15827.027027027027
4496.135942515756,-5072.268073004874,0.0,5.738594878543061,5.086778213036776,0.0,15913.513513513513
4970.148942777418,-4608.770042181814,0.0,5.21420867382553,5.6230607042720635,0.0,16000.0
5396.614614889374,-4101.181842639413,0.0,4.639940312175218,6.10554974485886,0.0,16086.486486486487
5771.453140351477,-3554.3593587919945,0.0,4.021283602301319,6.529629544675491,0.0,16172.972972972973
6091.078596592736,-2973.533811031404,0.0,3.3641569507322453,6.891243126228324,0.0,16259.459459459458
6352.433261603515,-2364.261712790462,0.0,2.6748468243822447,7.186931075689122,0.0,16345.945945945945
6553.016863843919,-1732.3717173302284,0.0,1.9599475696185522,7.413864671063048,0.0,16432.432432432433
6690.910505373651,-1083.9088474409627,0.0,1.2262983091207382,7.569872938134566,0.0,16518.91891891892
6764.795015126413,-425.07667682062134,0.0,0.4809175702217929,7.653463408005581,0.0,16605.405405405407
6773.9635710732,237.8220238853274,0.0,-0.2690639045287292,7.6638364063832265,0.0,16691.89189189189
6718.328461310952,898.4455811136698,0.0,-1.0164713586119674,7.600892699376251,0.0,16778.378378378377
6598.421923479955,1550.4740866977284,0.0,-1.7541546585085523,7.465234442957088,0.0,16864.864864864863
6415.3910530202875,2187.6698576503036,0.0,-2.4750566990217044,7.258159422143376,0.0,16951.35135135135
6170.986829068025,2803.937110272696,0.0,-3.1722809163253416,6.981648634292616,0.0,17037.837837837837
5867.5473650244085,3393.3802726453473,0.0,-3.8391572441822843,6.638347349387895,0.0,17124.324324324323
5507.975538665282,3950.3603899511504,0.0,-4.469305971118815,6.231539780152299,0.0,17210.81081081081
5095.711221183844,4469.549069464354,0.0,-5.056698726742238,5.76511768227426,0.0,17297.297297297297
4634.698375621398,4945.979446787077,0.0,-5.5957161619060685,5.243543131078418,0.0,17383.783783783783
4129.347313905699,5375.093717316124,0.0,-6.08120173583938,4.671805795442361,0.0,17470.27027027027
3584.4925225189404,5752.786720553652,0.0,-6.508510999992792,4.0553752642559955,0.0,17556.756756756757
3005.3463932060545,6075.445229993472,0.0,-6.873556076679891,3.4001486497353834,0.0,17643.243243243243
2397.4493795480835,6339.982503908457,0.0,-7.172844722035402,2.7123942554170855,0.0,17729.72972972973
1766.6169717176706,6543.867827665892,0.0,-7.403513778459349,1.998691507355517,0.0,17816.216216216217
1118.8840814972048,6685.1507147929115,0.0,-7.563356523897359,1.2658681241818734,0.0,17902.702702702703
460.44729742987005,6762.479571350627,0.0,-7.650843812530947,0.5209347133479859,0.0,17989.18918918919
-202.39439255980375,6775.114624795364,0.0,-7.665138690359084,-0.22898226097117583,0.0,18075.675675675677
-863.2998611835263,6722.935000647053,0.0,-7.606104403669944,-0.9767086630127004,0.0,18162.162162162163
-1515.9465023530379,6606.439879325621,0.0,-7.474305708723782,-1.7150913032478585,0.0,18248.648648648646
-2154.090719581065,6426.743720793512,0.0,-7.271003468906518,-2.4370663831764916,0.0,18335.135135135133
-2771.6276540330196,6185.565603236774,0.0,-6.998142593846468,-3.1357270670107487,0.0,18421.62162162162
-3362.6495917858783,5885.2127751786875,0.0,-6.658333419697204,-3.8043895789994724,0.0,18508.108108108107
-3921.5024720570677,5528.558587050889,0.0,-6.254826769548284,-4.436657083483831,0.0,18594.594594594593
-4442.839983118917,5119.0150003324225,0.0,-5.791482816828638,-5.026480954110814,0.0,18681.08108108108
-4921.674710704355,4660.499944529745,0.0,-5.272734177054489,-5.568218592338542,0.0,18767.567567567567
-5353.425840487887,4157.399843895004,0.0,-4.703543506408105,-6.056687418550127,0.0,18854.054054054053
-5733.962994093669,3614.5276423635414,0.0,-4.089356006855238,-6.487214459656962,0.0,18940.54054054054
-6059.645729404327,3037.076774338096,0.0,-3.4360473606641952,-6.855681041084837,0.0,19027.027027027027
-6327.358379147674,2430.5714653221057,0.0,-2.7498674821955977,-7.1585622033459115,0.0,19113.513513513513
-6534.539846596091,1800.8139019538999,0.0,-2.037380790404137,-7.392960401669918,0.0,19200.0
-6679.208115000383,1153.828706749951,0.0,-1.3054033228427175,-7.556633254123032,0.0,19286.486486486487
-6759.979203446161,495.80531655172166,0.0,-0.5609376103765229,-7.648014968059648,0.0,19372.972972972973
-6776.080408861745,-166.9612349368944,0.0,0.18889435531964582,-7.666231333189087,0.0,19459.45945945946
-6727.357697649721,-828.1305383188948,0.0,0.9369192478464689,-7.611108081629985,0.0,19545.945945945947
-6614.277179441814,-1481.3774646673166,0.0,1.675981027904911,-7.483172554311998,0.0,19632.432432432433
-6437.920648170454,-2120.4526744762743,0.0,2.399009400028134,-7.283648657187243,0.0,19718.91891891892
-6199.975232412506,-2739.242404422851,0.0,3.09908746223881,-7.014445148510439,0.0,19805.405405405403
-5902.717256176872,-3331.82695249,0.0,3.76951785157903,-6.6781373888678655,0.0,19891.89189189189
-5548.9904632486905,-3892.537308670534,0.0,4.403886838089516,-6.277942698820077,0.0,19978.378378378377
-5142.178805829496,-4416.00939766385,0.0,4.996125703938773,-5.8176895533014195,0.0,20064.864864864863
-4686.174085624901,-4897.235375251973,0.0,5.540568712991467,-5.301781033662385,0.0,20151.35135135135
-4185.338701875544,-5331.611561262339,0.0,6.032007445634862,-4.735152579011877,0.0,20237.837837837837
-3644.4639437760507,-5714.982454997523,0.0,6.465740478664684,-4.123224931969974,0.0,20324.324324324323
